URL,Perfume,Brand,Gender,Rating Value,Rating Count,Weighted Rating,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,scent_profile,cluster,cluster_name
https://www.fragrantica.com/perfume/santa-maria-novella/calicantus-11474.html,calicantus,santa-maria-novella,women,4.02,52,3.7036176396183316,"ylang-ylang, african orange flower, bergamot","carnation, narcissus, jasmine, powdery notes","oak moss, woodsy notes, amber, peach, vanilla",yellow floral,woody,floral,white floral,mossy,"ylang-ylang, african orange flower, bergamot carnation, narcissus, jasmine, powdery notes oak moss, woodsy notes, amber, peach, vanilla yellow floral woody floral white floral mossy",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/regalien/mystic-69427.html,mystic,regalien,unisex,4.02,46,3.6989420382333815,"cedar needles, sage, palisander rosewood, bergamot","lavender, pepper","sandalwood, white musk, vanilla, agarwood (oud), gurjan balsam, tonka bean, amber",woody,aromatic,lavender,powdery,fresh spicy,"cedar needles, sage, palisander rosewood, bergamot lavender, pepper sandalwood, white musk, vanilla, agarwood (oud), gurjan balsam, tonka bean, amber woody aromatic lavender powdery fresh spicy",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/rance-1795/le-roi-empereur-11896.html,le-roi-empereur,rance-1795,men,4.02,128,3.752890302300723,"african orange flower, lavender, anise","cardamom, iris, violet, rose","cinnamon, amber, leather, musk, virginia cedar",warm spicy,powdery,white floral,cinnamon,lavender,"african orange flower, lavender, anise cardamom, iris, violet, rose cinnamon, amber, leather, musk, virginia cedar warm spicy powdery white floral cinnamon lavender",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/rammstein/rosenrot-63357.html,rosenrot,rammstein,unisex,4.02,171,3.7745206544684606,"metallic notes, green leaves, grapefruit","pink rose, incense","ambergris, cashmere wood, sandalwood",metallic,rose,amber,mineral,balsamic,"metallic notes, green leaves, grapefruit pink rose, incense ambergris, cashmere wood, sandalwood metallic rose amber mineral balsamic",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/philosophy/snow-angel-63624.html,snow-angel,philosophy,women,4.02,51,3.702847852853413,mountain air,"melon, jasmine, orange blossom","vanilla, musk, sandalwood",fresh,ozonic,musky,vanilla,powdery,"mountain air melon, jasmine, orange blossom vanilla, musk, sandalwood fresh ozonic musky vanilla powdery",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/perry-ellis/perry-ellis-2018-49359.html,perry-ellis-2018,perry-ellis,men,4.02,100,3.736631451136419,"lavender, bergamot, verbena","geranium, juniper, rosemary","oakmoss, sandalwood, amber",aromatic,fresh spicy,woody,citrus,lavender,"lavender, bergamot, verbena geranium, juniper, rosemary oakmoss, sandalwood, amber aromatic fresh spicy woody citrus lavender",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/parfum-d-empire/fougere-bengale-1562.html,fougere-bengale,parfum-d-empire,men,4.02,713,3.898518609061279,"lavender, tea, ginger, mint","tobacco, hay, pepper","oakmoss, tonka bean, patchouli, vanilla",green,fresh spicy,tobacco,sweet,warm spicy,"lavender, tea, ginger, mint tobacco, hay, pepper oakmoss, tonka bean, patchouli, vanilla green fresh spicy tobacco sweet warm spicy",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/oscar-de-la-renta/blue-orchid-50037.html,blue-orchid,oscar-de-la-renta,women,4.02,123,3.750125191558494,"sea salt, cranberry, mandarin orange","lotus, jasmine","driftwood, musk, sandalwood",woody,floral,salty,marine,fruity,"sea salt, cranberry, mandarin orange lotus, jasmine driftwood, musk, sandalwood woody floral salty marine fruity",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/one-day/oolong-tea-73692.html,oolong-tea,one-day,unisex,4.02,127,3.75234182242865,"oolong tea, clary sage, bergamot","honey, jasmine","vetiver, tonka bean",aromatic,honey,white floral,warm spicy,sweet,"oolong tea, clary sage, bergamot honey, jasmine vetiver, tonka bean aromatic honey white floral warm spicy sweet",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/ojar/wood-whisper-65681.html,wood-whisper,ojar,unisex,4.02,41,3.6949388217525008,"plum, rose","sandalwood, violet, cashmere wood","ambergris, white amber, vanilla, musk",amber,woody,powdery,animalic,fruity,"plum, rose sandalwood, violet, cashmere wood ambergris, white amber, vanilla, musk amber woody powdery animalic fruity",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/mizensir/musc-eternel-39213.html,musc-eternel,mizensir,unisex,4.02,206,3.7897004726550403,bulgarian rose,"iris, hawthorn, egyptian jasmine","white musk, tonka bean",musky,powdery,iris,floral,sweet,"bulgarian rose iris, hawthorn, egyptian jasmine white musk, tonka bean musky powdery iris floral sweet",3,Powdery Iris Musky
https://www.fragrantica.com/perfume/michel-germain/sexual-fresh-for-women-13622.html,sexual-fresh-for-women,michel-germain,women,4.02,58,3.7081590132123274,"grapefruit, ginger, bergamot, cardamom","peony, tea, magnolia, jasmine","musk, sandalwood, amber",citrus,floral,warm spicy,fresh,fresh spicy,"grapefruit, ginger, bergamot, cardamom peony, tea, magnolia, jasmine musk, sandalwood, amber citrus floral warm spicy fresh fresh spicy",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/michael-malul-london/jet-black-enigma-70724.html,jet-black-enigma,michael-malul-london,men,4.02,206,3.7897004726550403,"cardamom, cinnamon, black pepper, ginger","saffron, vanilla, vetiver root, labdanum","cypriol oil or nagarmotha, cashmeran, tonka bean, agarwood (oud), patchouli",warm spicy,woody,aromatic,earthy,vanilla,"cardamom, cinnamon, black pepper, ginger saffron, vanilla, vetiver root, labdanum cypriol oil or nagarmotha, cashmeran, tonka bean, agarwood (oud), patchouli warm spicy woody aromatic earthy vanilla",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/mendittorosa/ithaka-55042.html,ithaka,mendittorosa,unisex,4.02,128,3.752890302300723,bergamot,"incense, magnolia","benzoin, incense, cypriol oil or nagarmotha, labdanum, virginia cedar, patchouli",amber,woody,warm spicy,balsamic,citrus,"bergamot incense, magnolia benzoin, incense, cypriol oil or nagarmotha, labdanum, virginia cedar, patchouli amber woody warm spicy balsamic citrus",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/mary-kay/pink-diamonds-35215.html,pink-diamonds,mary-kay,women,4.02,54,3.705146056818243,"grapefruit, apple, black currant","orange blossom, pink jasmine, ylang-ylang","amber, musk, cedar",white floral,citrus,amber,sweet,animalic,"grapefruit, apple, black currant orange blossom, pink jasmine, ylang-ylang amber, musk, cedar white floral citrus amber sweet animalic",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/mark-buxton/spiritual-healing-65574.html,spiritual-healing,mark-buxton,unisex,4.02,59,3.7089032637774526,"black currant blossom, davana","elderberry, osmanthus","castoreum, labdanum",floral,fruity,aromatic,green,soft spicy,"black currant blossom, davana elderberry, osmanthus castoreum, labdanum floral fruity aromatic green soft spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/mahogany/black-rose-24992.html,black-rose,mahogany,women,4.02,60,3.709643970292268,"plum, violet leaf, black currant, apricot, orange, mandarin orange","rose, carnation, jasmine, iris, ylang-ylang","vanilla, sandalwood, amber, woody notes, tonka bean, musk",floral,fruity,rose,warm spicy,sweet,"plum, violet leaf, black currant, apricot, orange, mandarin orange rose, carnation, jasmine, iris, ylang-ylang vanilla, sandalwood, amber, woody notes, tonka bean, musk floral fruity rose warm spicy sweet",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/mahogany/jeans-46892.html,jeans,mahogany,women,4.02,59,3.7089032637774526,"wild berries, mandarin orange","ylang-ylang, jasmine sambac, lily-of-the-valley, gardenia, honeysuckle, cyclamen","vanilla, praline, caramel, amber, woody notes, sandalwood, cedar, musk",sweet,white floral,woody,vanilla,fruity,"wild berries, mandarin orange ylang-ylang, jasmine sambac, lily-of-the-valley, gardenia, honeysuckle, cyclamen vanilla, praline, caramel, amber, woody notes, sandalwood, cedar, musk sweet white floral woody vanilla fruity",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/mahogany/madeiras-do-brasil-25015.html,madeiras-do-brasil,mahogany,women,4.02,136,3.7571985232313563,"mandarin orange, black pepper, fruity notes, lemon","jasmine, cedar, fruity notes, cyclamen, iris, coriander","patchouli, vetiver, sandalwood, musk, vanilla",woody,aromatic,citrus,earthy,powdery,"mandarin orange, black pepper, fruity notes, lemon jasmine, cedar, fruity notes, cyclamen, iris, coriander patchouli, vetiver, sandalwood, musk, vanilla woody aromatic citrus earthy powdery",3,Powdery Iris Musky
https://www.fragrantica.com/perfume/mahogany/savana-style-31027.html,savana-style,mahogany,women,4.02,101,3.7372461334549953,"orange blossom, bergamot, pomelo","praline, patchouli, jasmine, iris","vanilla, amber, musk",sweet,vanilla,amber,white floral,powdery,"orange blossom, bergamot, pomelo praline, patchouli, jasmine, iris vanilla, amber, musk sweet vanilla amber white floral powdery",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/mahogany/wild-and-free-59839.html,wild-and-free,mahogany,women,4.02,47,3.699730878434282,"almond, bergamot, pear, grapefruit","orange blossom, jasmine, tuberose, sandalwood","vanilla, caramel, amber, patchouli, vetiver",white floral,floral,sweet,fruity,almond,"almond, bergamot, pear, grapefruit orange blossom, jasmine, tuberose, sandalwood vanilla, caramel, amber, patchouli, vetiver white floral floral sweet fruity almond",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/ladanika/hussar-ballad-gusarskaa-ballada-54514.html,hussar-ballad-gusarskaa-ballada,ladanika,unisex,4.02,43,3.6965520285924387,"tobacco, cherry, honey, dried plum, maple sap","labdanum, benzoin, osmanthus, rose","amber, vanilla, patchouli, virginian cedar, musk",sweet,amber,tobacco,fruity,cherry,"tobacco, cherry, honey, dried plum, maple sap labdanum, benzoin, osmanthus, rose amber, vanilla, patchouli, virginian cedar, musk sweet amber tobacco fruity cherry",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/la-rive/i-am-ideal-85056.html,i-am-ideal,la-rive,women,4.02,62,3.711114851949651,"pear, bergamot, pink pepper","rose, jasmine","white musk, cedar, patchouli, vanilla",rose,white floral,fruity,citrus,floral,"pear, bergamot, pink pepper rose, jasmine white musk, cedar, patchouli, vanilla rose white floral fruity citrus floral",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/la-rive/in-flames-36082.html,in-flames,la-rive,unisex,4.02,507,3.8696545184806834,"sea water, hazelnut, orange","jasmine, tropical fruits, pineapple, melon, sandalwood, heliotrope, rose","vanilla, coconut, amber, woody notes",vanilla,sweet,woody,nutty,marine,"sea water, hazelnut, orange jasmine, tropical fruits, pineapple, melon, sandalwood, heliotrope, rose vanilla, coconut, amber, woody notes vanilla sweet woody nutty marine",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/l-erbolario/pistacchio-93788.html,pistacchio,l-erbolario,unisex,4.02,101,3.7372461334549953,pistachio,"coconut water, peach blossom, black currant","caramel, salt",caramel,woody,sweet,nutty,salty,"pistachio coconut water, peach blossom, black currant caramel, salt caramel woody sweet nutty salty",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/l-erbolario/vaniglia-e-zenzero-2902.html,vaniglia-e-zenzero,l-erbolario,women,4.02,311,3.825738401673253,"ginger, lemon","vetiver, patchouli","vanilla, siam benzoin",warm spicy,vanilla,citrus,fresh,aromatic,"ginger, lemon vetiver, patchouli vanilla, siam benzoin warm spicy vanilla citrus fresh aromatic",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/korloff-paris/black-vetiver-25899.html,black-vetiver,korloff-paris,unisex,4.02,82,3.7250915554813413,"cardamom, black pepper, bergamot","iris, incense","vetiver, woody notes, amber, musk",woody,iris,earthy,powdery,aromatic,"cardamom, black pepper, bergamot iris, incense vetiver, woody notes, amber, musk woody iris earthy powdery aromatic",3,Powdery Iris Musky
https://www.fragrantica.com/perfume/korloff-paris/royal-oud-32604.html,royal-oud,korloff-paris,unisex,4.02,212,3.7921162019628545,"rose, incense, nutmeg","agarwood (oud), patchouli, labdanum","sandalwood, amberwood, musk, vanilla",amber,woody,rose,oud,warm spicy,"rose, incense, nutmeg agarwood (oud), patchouli, labdanum sandalwood, amberwood, musk, vanilla amber woody rose oud warm spicy",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/jorum-studio/elegy-70459.html,elegy,jorum-studio,unisex,4.02,57,3.7074111931001266,"bergamot, petitgrain, honeysuckle, heather, lavender","rose, bourbon geranium, jasmine, french orange flower, ambrette (musk mallow)","musk, benzoin, hay, labdanum, ambergris, cedar, patchouli, oakmoss, agarwood (oud)",white floral,fresh spicy,rose,citrus,aromatic,"bergamot, petitgrain, honeysuckle, heather, lavender rose, bourbon geranium, jasmine, french orange flower, ambrette (musk mallow) musk, benzoin, hay, labdanum, ambergris, cedar, patchouli, oakmoss, agarwood (oud) white floral fresh spicy rose citrus aromatic",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/james-heeley/verveine-d-eugene-7853.html,verveine-d-eugene,james-heeley,unisex,4.02,321,3.8285909948939096,"rhubarb, bergamot, cardamom","lemon verbena, black currant, jasmine",musk,citrus,aromatic,fruity,green,fresh spicy,"rhubarb, bergamot, cardamom lemon verbena, black currant, jasmine musk citrus aromatic fruity green fresh spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/james-heeley/zeste-de-gingembre-62948.html,zeste-de-gingembre,james-heeley,unisex,4.02,165,3.7717151762338146,"lime, orange peel",ginger,"cardamom, pink pepper",citrus,warm spicy,sweet,soft spicy,aromatic,"lime, orange peel ginger cardamom, pink pepper citrus warm spicy sweet soft spicy aromatic",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/jacomo/jacomo-de-jacomo-rouge-1459.html,jacomo-de-jacomo-rouge,jacomo,men,4.02,281,3.816646595199302,"mint, cardamom, lemon","sandalwood, lily-of-the-valley, cedar, cyclamen","vanilla, tonka bean, praline, incense, patchouli, musk",vanilla,sweet,warm spicy,amber,aromatic,"mint, cardamom, lemon sandalwood, lily-of-the-valley, cedar, cyclamen vanilla, tonka bean, praline, incense, patchouli, musk vanilla sweet warm spicy amber aromatic",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/halston/halston-1-12-3692.html,halston-1-12,halston,men,4.02,733,3.900741507340121,"green notes, lemon, galbanum, bergamot, basil, mandarin orange","pine tree needles, lavender, juniper berries, carnation, jasmine","oakmoss, labdanum, cedar, musk, amber, tonka bean, vanilla",aromatic,woody,green,citrus,fresh spicy,"green notes, lemon, galbanum, bergamot, basil, mandarin orange pine tree needles, lavender, juniper berries, carnation, jasmine oakmoss, labdanum, cedar, musk, amber, tonka bean, vanilla aromatic woody green citrus fresh spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/gosh/kaos-9724.html,kaos,gosh,women,4.02,55,3.7059047410186814,"black currant, tangerine, amalfi lemon","jasmine, lily-of-the-valley, violet","sandalwood, oak moss, virginia cedar",woody,white floral,fruity,citrus,powdery,"black currant, tangerine, amalfi lemon jasmine, lily-of-the-valley, violet sandalwood, oak moss, virginia cedar woody white floral fruity citrus powdery",8,White Floral Citrus
https://www.fragrantica.com/perfume/giardino-benessere/mister-colonia-76509.html,mister-colonia,giardino-benessere,unisex,4.02,48,3.7005158517714527,"lemon, orange blossom, musk, myrrh, ambergris","lotus, jasmine sambac, tuscan iris, ambergris, tuberose","musk, sandalwood, patchouli, madagascar vanilla",citrus,white floral,powdery,woody,amber,"lemon, orange blossom, musk, myrrh, ambergris lotus, jasmine sambac, tuscan iris, ambergris, tuberose musk, sandalwood, patchouli, madagascar vanilla citrus white floral powdery woody amber",8,White Floral Citrus
https://www.fragrantica.com/perfume/gianfranco-ferre/ferre-rose-diamond-limited-edition-2632.html,ferre-rose-diamond-limited-edition,gianfranco-ferre,women,4.02,51,3.702847852853413,"watermelon, peach, mandarin orange, red apple","rose, gardenia, freesia, neroli","vanilla, amber, cedar, sandalwood",rose,floral,citrus,fruity,white floral,"watermelon, peach, mandarin orange, red apple rose, gardenia, freesia, neroli vanilla, amber, cedar, sandalwood rose floral citrus fruity white floral",8,White Floral Citrus
https://www.fragrantica.com/perfume/fueguia-1833/agua-magnoliana-18229.html,agua-magnoliana,fueguia-1833,unisex,4.02,174,3.7758997519152673,magnolia,jasmine,sandalwood,floral,white floral,woody,citrus,citrus,magnolia jasmine sandalwood floral white floral woody citrus citrus,8,White Floral Citrus
https://www.fragrantica.com/perfume/fueguia-1833/caoba-18234.html,caoba,fueguia-1833,unisex,4.02,81,3.7244228288497796,patchouli,cacao pod,ambergris,patchouli,warm spicy,cacao,woody,amber,patchouli cacao pod ambergris patchouli warm spicy cacao woody amber,1,Warm Spicy Woody
https://www.fragrantica.com/perfume/frapin/caravelle-epicee-5326.html,caravelle-epicee,frapin,men,4.02,412,3.851153455340353,"nutmeg, coriander","caraway, pepper, chili pepper, guaiac wood","tobacco, sandalwood, amber, patchouli",fresh spicy,aromatic,woody,warm spicy,tobacco,"nutmeg, coriander caraway, pepper, chili pepper, guaiac wood tobacco, sandalwood, amber, patchouli fresh spicy aromatic woody warm spicy tobacco",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/francesca-dell-oro/rosmenthe-46620.html,rosmenthe,francesca-dell-oro,unisex,4.02,62,3.711114851949651,"mint, sea notes, aldehydes, cedar, bay leaf","rose petals, freesia, peony","juniper berries, musk, cedar, woody notes, sandalwood",rose,floral,aromatic,green,fresh spicy,"mint, sea notes, aldehydes, cedar, bay leaf rose petals, freesia, peony juniper berries, musk, cedar, woody notes, sandalwood rose floral aromatic green fresh spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/fragonard/juste-un-baiser-3366.html,juste-un-baiser,fragonard,women,4.02,223,3.796415896265442,"violet, pear, mandarin orange","blackberry, strawberry, floral notes","musk, vanilla, amber",fruity,sweet,powdery,violet,floral,"violet, pear, mandarin orange blackberry, strawberry, floral notes musk, vanilla, amber fruity sweet powdery violet floral",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/fragonard/fleur-de-la-passion-64640.html,fleur-de-la-passion,fragonard,women,4.02,83,3.7257572630310447,"mango, grapefruit","passionfruit, raspberry, neroli","white musk, cashmere wood",tropical,fruity,sweet,citrus,musky,"mango, grapefruit passionfruit, raspberry, neroli white musk, cashmere wood tropical fruity sweet citrus musky",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/floraiku/in-the-dark-73175.html,in-the-dark,floraiku,unisex,4.02,140,3.7593009350455056,"sicilian lemon, mint","turkish rose, nutmeg","incense, patchouli, musk",rose,citrus,amber,aromatic,green,"sicilian lemon, mint turkish rose, nutmeg incense, patchouli, musk rose citrus amber aromatic green",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/floraiku/between-two-trees-46172.html,between-two-trees,floraiku,unisex,4.02,569,3.879688339636978,grapefruit,mate,vetiver,aromatic,citrus,woody,fresh spicy,earthy,grapefruit mate vetiver aromatic citrus woody fresh spicy earthy,1,Warm Spicy Woody
https://www.fragrantica.com/perfume/filippo-sorcinelli/unda-maris-8-51538.html,unda-maris-8,filippo-sorcinelli,unisex,4.02,122,3.7495652853169146,"myrtle, eucalyptus, citron, artemisia, jasmine","sea notes, myrtle, nutmeg, geranium","incense, benzoin, vanilla, tonka bean, patchouli, white musk",aromatic,amber,marine,fresh spicy,herbal,"myrtle, eucalyptus, citron, artemisia, jasmine sea notes, myrtle, nutmeg, geranium incense, benzoin, vanilla, tonka bean, patchouli, white musk aromatic amber marine fresh spicy herbal",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/filippo-sorcinelli/ne-il-giorno-ne-l-ora-88034.html,ne-il-giorno-ne-l-ora,filippo-sorcinelli,unisex,4.02,127,3.75234182242865,"lemon, cardamom, bergamot, lily of the valley, cedar, galbanum","marine notes, iris, jasmine, rose","musk, tonka bean, sandalwood, amber",aromatic,marine,citrus,musky,powdery,"lemon, cardamom, bergamot, lily of the valley, cedar, galbanum marine notes, iris, jasmine, rose musk, tonka bean, sandalwood, amber aromatic marine citrus musky powdery",3,Powdery Iris Musky
https://www.fragrantica.com/perfume/eudora/miss-florale-64451.html,miss-florale,eudora,women,4.02,58,3.7081590132123274,"nectarine, granny smith apple, mandarin orange, bergamot","peony, pink pepper, jasmine","tonka bean, praline, benzoin, sandalwood, musk, patchouli, cedar",sweet,fresh,amber,fruity,floral,"nectarine, granny smith apple, mandarin orange, bergamot peony, pink pepper, jasmine tonka bean, praline, benzoin, sandalwood, musk, patchouli, cedar sweet fresh amber fruity floral",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/etro/dianthus-1133.html,dianthus,etro,women,4.02,388,3.8457359191480647,"bourbon geranium, rose, orange, lemon","carnation, cloves, pink pepper, ginger","musk, vanilla, atlas cedar",warm spicy,floral,aromatic,rose,fresh spicy,"bourbon geranium, rose, orange, lemon carnation, cloves, pink pepper, ginger musk, vanilla, atlas cedar warm spicy floral aromatic rose fresh spicy",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/etro/patchouly-4815.html,patchouly,etro,unisex,4.02,549,3.8766011743924667,"artemisia, bergamot, orange","sandalwood, geranium, rose","patchouli, cypress, amber, mint, vanilla, musk",woody,patchouli,aromatic,fresh spicy,warm spicy,"artemisia, bergamot, orange sandalwood, geranium, rose patchouli, cypress, amber, mint, vanilla, musk woody patchouli aromatic fresh spicy warm spicy",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/esteban/classic-chypre-3390.html,classic-chypre,esteban,women,4.02,82,3.7250915554813413,"bergamot, basil","spices, rose, jasmine","oakmoss, vetiver, patchouli, vanilla",earthy,woody,mossy,aromatic,warm spicy,"bergamot, basil spices, rose, jasmine oakmoss, vetiver, patchouli, vanilla earthy woody mossy aromatic warm spicy",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/eon-productions/james-bond-007-edition-gold-16556.html,james-bond-007-edition-gold,eon-productions,men,4.02,42,3.695747431648639,"apple, geranium, bergamot","rose, lavender, cardamon","sandalwood, patchouli, moss, vetiver",woody,aromatic,warm spicy,fresh spicy,earthy,"apple, geranium, bergamot rose, lavender, cardamon sandalwood, patchouli, moss, vetiver woody aromatic warm spicy fresh spicy earthy",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/english-laundry/throne-74544.html,throne,english-laundry,men,4.02,60,3.709643970292268,"green apple, lemon zest, black pepper","lavender, violet, water lily","musk, ambrette (musk mallow), cedar, cashmere wood",musky,powdery,fresh spicy,woody,citrus,"green apple, lemon zest, black pepper lavender, violet, water lily musk, ambrette (musk mallow), cedar, cashmere wood musky powdery fresh spicy woody citrus",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/elie-saab/le-parfum-12258.html,le-parfum,elie-saab,women,4.02,8802,4.005772808068407,african orange flower,jasmine,"white honey, patchouli, rose, virginia cedar",white floral,honey,sweet,floral,woody,"african orange flower jasmine white honey, patchouli, rose, virginia cedar white floral honey sweet floral woody",8,White Floral Citrus
https://www.fragrantica.com/perfume/electimuss/patchouli-of-the-underworld-72806.html,patchouli-of-the-underworld,electimuss,unisex,4.02,138,3.758253950848901,"black pepper, pink pepper, cistus incanus, mandarin orange","leather, patchouli, carnation","castoreum, labdanum, styrax",leather,woody,warm spicy,amber,patchouli,"black pepper, pink pepper, cistus incanus, mandarin orange leather, patchouli, carnation castoreum, labdanum, styrax leather woody warm spicy amber patchouli",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/dedcool/fragrance-01-taunt-52312.html,fragrance-01-taunt,dedcool,unisex,4.02,577,3.88088630472012,"dew drop, bergamot","floral notes, cassis","vanilla, amber",vanilla,amber,powdery,floral,aquatic,"dew drop, bergamot floral notes, cassis vanilla, amber vanilla amber powdery floral aquatic",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/crabtree-evelyn/indian-sandalwood-25409.html,indian-sandalwood,crabtree-evelyn,men,4.02,52,3.7036176396183316,"cypress, elemi, bergamot","lavender, cinnamon, ylang-ylang","sandalwood, cedar, vetiver",woody,aromatic,warm spicy,lavender,fresh spicy,"cypress, elemi, bergamot lavender, cinnamon, ylang-ylang sandalwood, cedar, vetiver woody aromatic warm spicy lavender fresh spicy",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/clive-christian/crab-apple-blossom-63461.html,crab-apple-blossom,clive-christian,unisex,4.02,410,3.8507148928866917,"sea notes, bergamot, apple blossom","mojito, rhubarb","driftwood, sandalwood",citrus,marine,aromatic,woody,green,"sea notes, bergamot, apple blossom mojito, rhubarb driftwood, sandalwood citrus marine aromatic woody green",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/caron/violette-precieuse-9073.html,violette-precieuse,caron,women,4.02,183,3.77994561238076,"violet leaf, violet, iris, african orange flower","lily-of-the-valley, jasmine","vetyver, nutmeg, sandalwood, raspberry",violet,powdery,woody,ozonic,aquatic,"violet leaf, violet, iris, african orange flower lily-of-the-valley, jasmine vetyver, nutmeg, sandalwood, raspberry violet powdery woody ozonic aquatic",3,Powdery Iris Musky
https://www.fragrantica.com/perfume/byron-parfums/black-dragon-66567.html,black-dragon,byron-parfums,unisex,4.02,143,3.760855800244041,"honey, mango, pineapple","bourbon vanilla, tobacco, sandalwood","amber, musk, patchouli",sweet,vanilla,powdery,woody,honey,"honey, mango, pineapple bourbon vanilla, tobacco, sandalwood amber, musk, patchouli sweet vanilla powdery woody honey",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/bybozo/richness-66005.html,richness,bybozo,women,4.02,100,3.736631451136419,"aldehydes, pink pepper, rose","violet, peony, orange","musk, woody notes",fresh,aldehydic,powdery,violet,floral,"aldehydes, pink pepper, rose violet, peony, orange musk, woody notes fresh aldehydic powdery violet floral",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/bruno-acampora/blu-perfume-oil-6858.html,blu-perfume-oil,bruno-acampora,women,4.02,50,3.7020743110311045,tuberose,"sandalwood, orange",ylang-ylang,tuberose,woody,white floral,yellow floral,citrus,"tuberose sandalwood, orange ylang-ylang tuberose woody white floral yellow floral citrus",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/brecourt/captive-49334.html,captive,brecourt,unisex,4.02,104,3.7390742834542086,"orange blossom, jasmine","almond, heliotrope","incense, patchouli",almond,white floral,sweet,nutty,powdery,"orange blossom, jasmine almond, heliotrope incense, patchouli almond white floral sweet nutty powdery",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/bois-1920/classic-paradise-68875.html,classic-paradise,bois-1920,unisex,4.02,88,3.729041222149002,"italian orange, bergamot, lemon, cassis, galbanum, rose","peach, coconut, lavender, anise, nutmeg, magnolia","vanilla, sandalwood, patchouli, musk, amber",citrus,woody,sweet,powdery,vanilla,"italian orange, bergamot, lemon, cassis, galbanum, rose peach, coconut, lavender, anise, nutmeg, magnolia vanilla, sandalwood, patchouli, musk, amber citrus woody sweet powdery vanilla",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/bogue/lita-64384.html,lita,bogue,unisex,4.02,125,3.7512380773665006,"ylang-ylang, coriander, sandalwood, gardenia, bergamot, grapefruit","tobacco, champaca, cypress, patchouli, jasmine","incense, myrrh, vanilla, benzoin, vetiver, tonka bean",amber,woody,sweet,aromatic,warm spicy,"ylang-ylang, coriander, sandalwood, gardenia, bergamot, grapefruit tobacco, champaca, cypress, patchouli, jasmine incense, myrrh, vanilla, benzoin, vetiver, tonka bean amber woody sweet aromatic warm spicy",0,Floral Yellow White Flowers
